RPM,FuelLoad,VE_Current,Lambda_Target,Lambda_Measured,Lambda_Error,CLT,MAT,Lambda_Error_Abs
2283.0,50.0,46.83,1.0477500000000002,1.062,0.013600572655690642,76.0,-24.0,0.013600572655690642
2271.0,50.0,46.709999999999994,1.0475192307692307,0.962,-0.08163977162159679,76.0,-24.0,0.08163977162159679
2282.0,50.0,46.82,1.0477307692307694,1.077,0.02793583201791401,76.0,-24.0,0.02793583201791401
2272.0,49.0,45.64,1.0529615384615387,1.069,0.015231763889395906,76.0,-24.0,0.015231763889395906
2276.0,50.0,46.76,1.0476153846153848,1.069,0.020412658785519965,76.0,-24.0,0.020412658785519965
2273.0,49.0,45.650625000000005,1.0529759615384617,1.069,0.015217857811422516,76.0,-24.0,0.015217857811422516
2272.0,49.0,45.64,1.0529615384615387,1.062,0.008583847755414929,76.0,-24.0,0.008583847755414929
2280.0,49.0,45.725,1.0530769230769232,1.054,0.0008765522279034663,76.0,-24.0,0.0008765522279034663
2273.0,49.0,45.650625000000005,1.0529759615384617,1.069,0.015217857811422516,76.0,-24.0,0.015217857811422516
2274.0,51.0,47.51166666666667,1.046294871794872,1.069,0.021700506059232055,76.0,-24.0,0.021700506059232055
2269.0,52.0,48.24166666666667,1.0449166666666667,1.069,0.023048089959326803,76.0,-24.0,0.023048089959326803
2280.0,52.0,48.333333333333336,1.0451282051282051,1.077,0.030495583905789932,76.0,-24.0,0.030495583905789932
2269.0,52.0,48.24166666666667,1.0449166666666667,1.031,-0.01331844644708522,76.0,-24.0,0.01331844644708522
2276.0,52.0,48.3,1.045051282051282,1.054,0.008562946242363312,76.0,-24.0,0.008562946242363312
2280.0,52.0,48.333333333333336,1.0451282051282051,0.962,-0.07953876349362124,76.0,-24.0,0.07953876349362124
2270.0,52.0,48.25,1.0449358974358975,1.062,0.016330286485491636,76.0,-24.0,0.016330286485491636
2274.0,52.0,48.28333333333333,1.0450128205128204,1.062,0.01625547472120343,76.0,-24.0,0.01625547472120343
2271.0,51.0,47.48416666666667,1.0462371794871799,0.962,-0.08051441980724612,76.0,-24.0,0.08051441980724612
2262.0,52.0,48.18333333333333,1.0447820512820514,1.069,0.023179905022517135,76.0,-24.0,0.023179905022517135
2275.0,51.0,47.520833333333336,1.0463141025641027,1.062,0.014991576045336082,76.0,-24.0,0.014991576045336082
2266.0,50.0,46.66,1.047423076923077,1.062,0.01391693900782136,76.0,-24.0,0.01391693900782136
2269.0,51.0,47.46583333333333,1.0461987179487182,1.062,0.015103518844167017,76.0,-24.0,0.015103518844167017
2275.0,50.0,46.75,1.047596153846154,1.069,0.020431390546121867,76.0,-24.0,0.020431390546121867
2265.0,50.0,46.65,1.0474038461538462,1.069,0.02061874598365915,76.0,-24.0,0.02061874598365915
2270.0,50.0,46.7,1.0474999999999999,1.062,0.013842482100238836,76.0,-24.0,0.013842482100238836
2266.0,50.0,46.66,1.047423076923077,1.054,0.006279146623581644,76.0,-24.0,0.006279146623581644
2264.0,50.0,46.64,1.0473846153846154,1.054,0.0063160987074031266,76.0,-24.0,0.0063160987074031266
2267.0,50.0,46.67,1.0474423076923078,1.062,0.01389832375566848,76.0,-24.0,0.01389832375566848
2265.0,50.0,46.65,1.0474038461538462,1.062,0.013935554943541746,76.0,-24.0,0.013935554943541746
2267.0,50.0,46.67,1.0474423076923078,1.062,0.01389832375566848,76.0,-24.0,0.01389832375566848
2265.0,50.0,46.65,1.0474038461538462,1.062,0.013935554943541746,76.0,-24.0,0.013935554943541746
2262.0,50.0,46.620000000000005,1.047346153846154,0.954,-0.08912636333590404,76.0,-24.0,0.08912636333590404
2262.0,50.0,46.620000000000005,1.047346153846154,1.062,0.013991406852484276,76.0,-24.0,0.013991406852484276
2259.0,50.0,46.59,1.0472884615384617,1.054,0.006408490791237366,76.0,-24.0,0.006408490791237366
2262.0,50.0,46.620000000000005,1.047346153846154,0.946,-0.09676471668319206,76.0,-24.0,0.09676471668319206
2264.0,50.0,46.64,1.0473846153846154,1.062,0.013954171562867292,76.0,-24.0,0.013954171562867292
2257.0,50.0,46.57,1.04725,1.054,0.006445452375268593,76.0,-24.0,0.006445452375268593
2264.0,50.0,46.64,1.0473846153846154,0.946,-0.09679788484136312,76.0,-24.0,0.09679788484136312
2262.0,50.0,46.620000000000005,1.047346153846154,1.062,0.013991406852484276,76.0,-24.0,0.013991406852484276
2255.0,50.0,46.55,1.0472115384615386,1.062,0.014121751905242796,76.0,-24.0,0.014121751905242796
2261.0,50.0,46.61,1.047326923076923,1.062,0.014010025522851246,76.0,-24.0,0.014010025522851246
2262.0,51.0,47.40166666666667,1.0460641025641026,1.054,0.007586435110855062,76.0,-24.0,0.007586435110855062
2260.0,51.0,47.38333333333333,1.046025641025641,1.046,-2.451280794208176e-05,76.0,-24.0,2.451280794208176e-05
2263.0,50.0,46.629999999999995,1.0473653846153848,1.062,0.01397278886583544,76.0,-24.0,0.01397278886583544
2255.0,50.0,46.55,1.0472115384615386,1.062,0.014121751905242796,76.0,-24.0,0.014121751905242796
2261.0,52.0,48.175,1.0447628205128208,1.062,0.016498653233772653,76.0,-24.0,0.016498653233772653
2254.0,52.0,48.11666666666667,1.0446282051282052,1.054,0.008971416649280176,76.0,-24.0,0.008971416649280176
2250.0,52.0,48.08333333333333,1.0445512820512821,1.054,0.009045719545872952,76.0,-24.0,0.009045719545872952
2266.0,52.0,48.21666666666667,1.0448589743589745,1.062,0.016405109265144314,76.0,-24.0,0.016405109265144314
2254.0,53.0,48.905,1.043346153846154,1.062,0.017878866074390806,76.0,-24.0,0.017878866074390806
2258.0,52.0,48.15,1.0447051282051283,1.054,0.00889712469473655,76.0,-24.0,0.00889712469473655
2255.0,51.0,47.337500000000006,1.0459294871794875,0.946,-0.09554132320044162,76.0,-24.0,0.09554132320044162
2253.0,52.0,48.108333333333334,1.0446089743589744,1.062,0.016648359403285528,76.0,-24.0,0.016648359403285528
2255.0,52.0,48.12499999999999,1.044647435897436,1.054,0.00895284263492153,76.0,-24.0,0.00895284263492153
2259.0,50.0,46.59,1.0472884615384617,0.946,-0.09671495987807358,76.0,-24.0,0.09671495987807358
2252.0,51.0,47.31,1.0458717948717948,1.062,0.015420824241830004,76.0,-24.0,0.015420824241830004
2259.0,53.0,48.9425,1.0434423076923078,1.054,0.01011813708324877,76.0,-24.0,0.01011813708324877
2258.0,53.0,48.935,1.043423076923077,1.046,0.002469681890228126,76.0,-24.0,0.002469681890228126
2254.0,52.0,48.11666666666667,1.0446282051282052,1.054,0.008971416649280176,76.0,-24.0,0.008971416649280176
2252.0,52.0,48.1,1.0445897435897435,1.054,0.009008566729669445,76.0,-24.0,0.009008566729669445
2259.0,53.0,48.9425,1.0434423076923078,1.046,0.002451206251497349,76.0,-24.0,0.002451206251497349
2253.0,53.0,48.8975,1.043326923076923,1.046,0.002562070300259914,76.0,-24.0,0.002562070300259914
2253.0,52.0,48.108333333333334,1.0446089743589744,1.062,0.016648359403285528,76.0,-24.0,0.016648359403285528
2263.0,52.0,48.19166666666666,1.0448012820512822,1.062,0.016461233580180167,76.0,-24.0,0.016461233580180167
2251.0,53.0,48.8825,1.0432884615384617,1.062,0.017935153269064096,76.0,-24.0,0.017935153269064096
2256.0,53.0,48.92,1.0433846153846154,1.062,0.01784134473606614,76.0,-24.0,0.01784134473606614
2262.0,52.0,48.18333333333333,1.0447820512820514,1.054,0.00882284367982522,76.0,-24.0,0.00882284367982522
2250.0,53.0,48.875,1.0432692307692308,1.054,0.010285714285714266,76.0,-24.0,0.010285714285714266
2255.0,53.0,48.912499999999994,1.0433653846153847,1.054,0.010192608976131147,76.0,-24.0,0.010192608976131147
2253.0,53.0,48.8975,1.043326923076923,1.054,0.010229849040606077,76.0,-24.0,0.010229849040606077
2252.0,53.0,48.89,1.0433076923076925,1.054,0.010248470102484569,76.0,-24.0,0.010248470102484569
2253.0,53.0,48.8975,1.043326923076923,1.046,0.002562070300259914,76.0,-24.0,0.002562070300259914
2254.0,53.0,48.905,1.043346153846154,1.031,-0.011833228886349547,76.0,-24.0,0.011833228886349547
2256.0,53.0,48.92,1.0433846153846154,0.923,-0.11537894426422877,76.0,-24.0,0.11537894426422877
2255.0,52.0,48.12499999999999,1.044647435897436,1.054,0.00895284263492153,76.0,-24.0,0.00895284263492153
2251.0,53.0,48.8825,1.0432884615384617,1.046,0.002599030432618672,76.0,-24.0,0.002599030432618672
2255.0,53.0,48.912499999999994,1.0433653846153847,0.938,-0.1009860842318682,76.0,-24.0,0.1009860842318682
2251.0,53.0,48.8825,1.0432884615384617,1.046,0.002599030432618672,76.0,-24.0,0.002599030432618672
2253.0,53.0,48.8975,1.043326923076923,1.046,0.002562070300259914,76.0,-24.0,0.002562070300259914
2242.0,53.0,48.815,1.0431153846153847,1.038,-0.004903948969433297,76.0,-24.0,0.004903948969433297
2255.0,53.0,48.912499999999994,1.0433653846153847,1.054,0.010192608976131147,76.0,-24.0,0.010192608976131147
2251.0,53.0,48.8825,1.0432884615384617,1.054,0.010267091850841382,76.0,-24.0,0.010267091850841382
2252.0,52.0,48.1,1.0445897435897435,1.054,0.009008566729669445,76.0,-24.0,0.009008566729669445
2258.0,52.0,48.15,1.0447051282051283,1.054,0.00889712469473655,76.0,-24.0,0.00889712469473655
2250.0,52.0,48.08333333333333,1.0445512820512821,1.054,0.009045719545872952,76.0,-24.0,0.009045719545872952
2249.0,53.0,48.8675,1.04325,1.054,0.01030433740714118,76.0,-24.0,0.01030433740714118
2259.0,52.0,48.15833333333333,1.0447243589743591,1.054,0.00887855341551253,76.0,-24.0,0.00887855341551253
2247.0,52.0,48.05833333333333,1.0444935897435899,1.054,0.009101453900491526,76.0,-24.0,0.009101453900491526
2250.0,52.0,48.08333333333333,1.0445512820512821,1.054,0.009045719545872952,76.0,-24.0,0.009045719545872952
2255.0,53.0,48.912499999999994,1.0433653846153847,1.054,0.010192608976131147,76.0,-24.0,0.010192608976131147
2250.0,52.0,48.08333333333333,1.0445512820512821,0.962,-0.07903037741638548,76.0,-24.0,0.07903037741638548
2256.0,52.0,48.13333333333333,1.0446666666666669,1.054,0.008934269304403183,76.0,-24.0,0.008934269304403183
2252.0,53.0,48.89,1.0433076923076925,1.046,0.002580550025805363,76.0,-24.0,0.002580550025805363
2249.0,53.0,48.8675,1.04325,0.938,-0.1008866522885215,76.0,-24.0,0.1008866522885215
2251.0,50.0,46.51,1.0471346153846155,1.046,-0.0010835430019651377,76.0,-24.0,0.0010835430019651377
2245.0,50.0,46.45,1.0470192307692308,1.031,-0.015299843879144159,76.0,-24.0,0.015299843879144159
2252.0,53.0,48.89,1.0433076923076925,0.946,-0.09326845093268471,76.0,-24.0,0.09326845093268471
2245.0,53.0,48.837500000000006,1.043173076923077,1.054,0.010378836759148352,76.0,-24.0,0.010378836759148352
2254.0,52.0,48.11666666666667,1.0446282051282052,1.046,0.0013131895779383848,76.0,-24.0,0.0013131895779383848
2250.0,52.0,48.08333333333333,1.0445512820512821,1.038,-0.0062718625345198195,76.0,-24.0,0.0062718625345198195
2251.0,51.0,47.30083333333333,1.0458525641025642,1.054,0.007790233707011144,76.0,-24.0,0.007790233707011144
2250.0,50.0,46.5,1.0471153846153847,1.054,0.006574839302112023,76.0,-24.0,0.006574839302112023
2249.0,52.0,48.074999999999996,1.0445320512820513,1.054,0.009064296979999671,76.0,-24.0,0.009064296979999671
2252.0,52.0,48.1,1.0445897435897435,1.062,0.01666707577505594,76.0,-24.0,0.01666707577505594
2242.0,51.0,47.218333333333334,1.0456794871794874,1.062,0.01560756715667623,76.0,-24.0,0.01560756715667623
2249.0,50.0,46.49,1.0470961538461538,1.054,0.006593325864570564,76.0,-24.0,0.006593325864570564
2249.0,51.0,47.282500000000006,1.0458141025641026,1.062,0.015476839905116295,76.0,-24.0,0.015476839905116295
2257.0,50.0,46.57,1.04725,1.054,0.006445452375268593,76.0,-24.0,0.006445452375268593
2245.0,50.0,46.45,1.0470192307692308,1.062,0.014308017265130011,76.0,-24.0,0.014308017265130011
2250.0,52.0,48.08333333333333,1.0445512820512821,1.062,0.016704510586069338,76.0,-24.0,0.016704510586069338
2248.0,52.0,48.06666666666666,1.0445128205128207,0.962,-0.0789964650432052,76.0,-24.0,0.0789964650432052
2248.0,50.0,46.48,1.0470769230769232,1.062,0.014252130473111857,76.0,-24.0,0.014252130473111857
2243.0,50.0,46.43000000000001,1.0469807692307693,1.054,0.00670425950076222,76.0,-24.0,0.00670425950076222
2253.0,50.0,46.53,1.047173076923077,0.946,-0.09661542982021197,76.0,-24.0,0.09661542982021197
2244.0,50.0,46.44,1.0470000000000002,1.046,-0.0009551098376314344,76.0,-24.0,0.0009551098376314344
2247.0,50.0,46.47,1.0470576923076924,0.946,-0.09651587782614299,76.0,-24.0,0.09651587782614299
2253.0,50.0,46.53,1.047173076923077,1.062,0.014158999504159598,76.0,-24.0,0.014158999504159598
2249.0,50.0,46.49,1.0470961538461538,1.062,0.014233502910980973,76.0,-24.0,0.014233502910980973
2247.0,50.0,46.47,1.0470576923076924,1.038,-0.008650614358917912,76.0,-24.0,0.008650614358917912
2253.0,50.0,46.53,1.047173076923077,1.062,0.014158999504159598,76.0,-24.0,0.014158999504159598
2250.0,50.0,46.5,1.0471153846153847,1.062,0.014214876033057851,76.0,-24.0,0.014214876033057851
2249.0,50.0,46.49,1.0470961538461538,1.062,0.014233502910980973,76.0,-24.0,0.014233502910980973
2246.0,50.0,46.46,1.0470384615384616,1.062,0.01428938765014878,76.0,-24.0,0.01428938765014878
2248.0,50.0,46.48,1.0470769230769232,1.062,0.014252130473111857,76.0,-24.0,0.014252130473111857
2241.0,50.0,46.41,1.0469423076923077,1.062,0.014382542569019744,76.0,-24.0,0.014382542569019744
2252.0,50.0,46.52,1.0471538461538463,1.062,0.014177624329684748,76.0,-24.0,0.014177624329684748
2239.0,50.0,46.39,1.046903846153846,1.062,0.014419809327871746,76.0,-24.0,0.014419809327871746
2248.0,51.0,47.27333333333333,1.0457948717948717,1.062,0.015495513166282655,76.0,-24.0,0.015495513166282655
2245.0,50.0,46.45,1.0470192307692308,1.062,0.014308017265130011,76.0,-24.0,0.014308017265130011
2245.0,51.0,47.24583333333334,1.0457371794871795,1.054,0.007901431329880214,76.0,-24.0,0.007901431329880214
2239.0,51.0,47.19083333333334,1.045621794871795,1.062,0.01566360342576184,76.0,-24.0,0.01566360342576184
2245.0,50.0,46.45,1.0470192307692308,1.054,0.006667278905317349,76.0,-24.0,0.006667278905317349
2242.0,51.0,47.218333333333334,1.0456794871794874,0.946,-0.09532508612974047,76.0,-24.0,0.09532508612974047
2247.0,51.0,47.26416666666667,1.0457756410256411,1.062,0.015514187114214033,76.0,-24.0,0.015514187114214033
2246.0,51.0,47.255,1.0457564102564103,1.046,0.00023293162843726463,76.0,-24.0,0.00023293162843726463
2244.0,51.0,47.23666666666667,1.0457179487179489,0.946,-0.09535836010102267,76.0,-24.0,0.09535836010102267
2249.0,51.0,47.282500000000006,1.0458141025641026,1.054,0.007827296854983587,76.0,-24.0,0.007827296854983587
2238.0,51.0,47.181666666666665,1.0456025641025641,1.054,0.008031192908027528,76.0,-24.0,0.008031192908027528
2248.0,52.0,48.06666666666666,1.0445128205128207,1.046,0.0014238020424193571,76.0,-24.0,0.0014238020424193571
2237.0,51.0,47.17250000000001,1.0455833333333335,1.054,0.008049733003905171,76.0,-24.0,0.008049733003905171
2246.0,51.0,47.255,1.0457564102564103,1.062,0.015532861748948747,76.0,-24.0,0.015532861748948747
2240.0,51.0,47.2,1.0456410256410258,1.062,0.015644923982344194,76.0,-24.0,0.015644923982344194
2243.0,51.0,47.227500000000006,1.045698717948718,1.062,0.015588889774350316,76.0,-24.0,0.015588889774350316
2241.0,51.0,47.20916666666667,1.0456602564102564,1.062,0.015626245225995174,76.0,-24.0,0.015626245225995174
2244.0,53.0,48.83,1.0431538461538463,1.062,0.018066514268859118,76.0,-24.0,0.018066514268859118
2244.0,52.0,48.03333333333333,1.0444358974358976,1.062,0.01681683156163297,76.0,-24.0,0.01681683156163297
2240.0,51.0,47.2,1.0456410256410258,1.062,0.015644923982344194,76.0,-24.0,0.015644923982344194
2245.0,52.0,48.041666666666664,1.0444551282051282,1.069,0.02350016877896089,76.0,-24.0,0.02350016877896089
2247.0,51.0,47.26416666666667,1.0457756410256411,1.062,0.015514187114214033,76.0,-24.0,0.015514187114214033
2248.0,52.0,48.06666666666666,1.0445128205128207,0.962,-0.0789964650432052,76.0,-24.0,0.0789964650432052
2248.0,53.0,48.86,1.0432307692307694,1.069,0.02470137147913265,76.0,-24.0,0.02470137147913265
2250.0,53.0,48.875,1.0432692307692308,1.062,0.01795391705069123,76.0,-24.0,0.01795391705069123
2249.0,53.0,48.8675,1.04325,0.954,-0.085549964054637,76.0,-26.0,0.085549964054637
2245.0,53.0,48.837500000000006,1.043173076923077,1.069,0.02475804221587238,76.0,-26.0,0.02475804221587238
2250.0,53.0,48.875,1.0432692307692308,1.062,0.01795391705069123,76.0,-26.0,0.01795391705069123
2248.0,52.0,48.06666666666666,1.0445128205128207,0.954,-0.08665553809897898,76.0,-26.0,0.08665553809897898
2250.0,53.0,48.875,1.0432692307692308,1.062,0.01795391705069123,76.0,-26.0,0.01795391705069123
2245.0,53.0,48.837500000000006,1.043173076923077,1.054,0.010378836759148352,76.0,-26.0,0.010378836759148352
2253.0,53.0,48.8975,1.043326923076923,1.046,0.002562070300259914,76.0,-26.0,0.002562070300259914
2253.0,53.0,48.8975,1.043326923076923,1.062,0.01789762778095224,76.0,-26.0,0.01789762778095224
2254.0,53.0,48.905,1.043346153846154,1.062,0.017878866074390806,76.0,-25.0,0.017878866074390806
2255.0,53.0,48.912499999999994,1.0433653846153847,1.062,0.017860105059441446,76.0,-25.0,0.017860105059441446
2253.0,53.0,48.8975,1.043326923076923,1.062,0.01789762778095224,76.0,-25.0,0.01789762778095224
2253.0,52.0,48.108333333333334,1.0446089743589744,1.062,0.016648359403285528,76.0,-25.0,0.016648359403285528
2258.0,52.0,48.15,1.0447051282051283,1.046,0.0012394615091977476,76.0,-25.0,0.0012394615091977476
2252.0,53.0,48.89,1.0433076923076925,1.062,0.017916390179163775,76.0,-25.0,0.017916390179163775
2256.0,53.0,48.92,1.0433846153846154,1.062,0.01784134473606614,76.0,-25.0,0.01784134473606614
2255.0,52.0,48.12499999999999,1.044647435897436,1.054,0.00895284263492153,76.0,-25.0,0.00895284263492153
2256.0,53.0,48.92,1.0433846153846154,0.954,-0.08566794455912712,76.0,-25.0,0.08566794455912712
2269.0,52.0,48.24166666666667,1.0449166666666667,1.062,0.01634899114761943,76.0,-25.0,0.01634899114761943
2262.0,52.0,48.18333333333333,1.0447820512820514,1.054,0.00882284367982522,76.0,-25.0,0.00882284367982522
2261.0,51.0,47.392500000000005,1.0460448717948718,0.954,-0.08799323458938743,76.0,-24.0,0.08799323458938743
2267.0,52.0,48.225,1.044878205128205,1.062,0.016386402537407863,76.0,-24.0,0.016386402537407863
2265.0,52.0,48.208333333333336,1.0448397435897436,1.054,0.00876714009632198,76.0,-24.0,0.00876714009632198
2271.0,50.0,46.709999999999994,1.0475192307692307,1.046,-0.0014503130105926899,76.0,-24.0,0.0014503130105926899
2264.0,50.0,46.64,1.0473846153846154,1.046,-0.0013219741480610405,76.0,-24.0,0.0013219741480610405
2267.0,51.0,47.4475,1.0461602564102566,1.062,0.015140838597802615,76.0,-24.0,0.015140838597802615
2270.0,50.0,46.7,1.0474999999999999,1.054,0.006205250596658877,76.0,-24.0,0.006205250596658877
2266.0,50.0,46.66,1.047423076923077,1.062,0.01391693900782136,76.0,-24.0,0.01391693900782136
2272.0,50.0,46.72,1.0475384615384615,1.062,0.013805257747099488,76.0,-24.0,0.013805257747099488
2273.0,50.0,46.73,1.0475576923076924,1.062,0.013786646595561109,76.0,-24.0,0.013786646595561109
2267.0,50.0,46.67,1.0474423076923078,1.054,0.006260671599316922,76.0,-24.0,0.006260671599316922
2279.0,50.0,46.790000000000006,1.0476730769230769,0.938,-0.10468253822573836,76.0,-24.0,0.10468253822573836
2270.0,50.0,46.7,1.0474999999999999,1.038,-0.009069212410501043,76.0,-24.0,0.009069212410501043
2271.0,50.0,46.709999999999994,1.0475192307692307,1.046,-0.0014503130105926899,76.0,-24.0,0.0014503130105926899
2273.0,50.0,46.73,1.0475576923076924,0.938,-0.10458392231013539,76.0,-24.0,0.10458392231013539
2275.0,49.0,45.671875,1.0530048076923078,1.054,0.0009450975915991196,76.0,-24.0,0.0009450975915991196
2274.0,50.0,46.74,1.047576923076923,1.054,0.006131365422036358,76.0,-24.0,0.006131365422036358
2274.0,49.0,45.66125,1.0529903846153847,1.062,0.008556218096812122,76.0,-24.0,0.008556218096812122
2278.0,51.0,47.54833333333333,1.046371794871795,1.062,0.014935613903966022,76.0,-24.0,0.014935613903966022
2282.0,51.0,47.585,1.0464487179487183,1.046,-0.00042880070568374247,76.0,-24.0,0.00042880070568374247
2276.0,52.0,48.3,1.045051282051282,1.062,0.016218072969060575,76.0,-24.0,0.016218072969060575
2284.0,52.0,48.36666666666667,1.0452051282051282,1.054,0.00841449353580455,76.0,-24.0,0.00841449353580455
2283.0,52.0,48.358333333333334,1.0451858974358976,1.062,0.016087188513882196,76.0,-24.0,0.016087188513882196
